cluster_rep	name_	member_ids	locus	assembly	n_members	n_chromosomes	n_plasmids	virus_percent	product	avg_iso	phylum	species	mean_length	percent_cas13
WP_096598779.1	['AcrIIA14', 'AcrIIA15']	['WP_001245799.1', 'WP_074347689.1', 'YP_499823.1', 'WP_085237931.1', 'WP_001245800.1', 'WP_002474889.1', 'WP_008809313.1', 'WP_000904422.1', 'WP_103210808.1', 'WP_038678761.1', 'WP_111762242.1', 'WP_000006110.1', 'YP_008059884.1', 'WP_002463913.1', 'YP_499676.1', 'WP_001791958.1', 'WP_105976117.1', 'WP_001793526.1', 'WP_054190168.1', 'WP_076681704.1', 'WP_001071314.1', 'WP_096598669.1', 'WP_001245795.1', 'WP_001245805.1', 'WP_025787479.1', 'WP_001245796.1', 'WP_061564205.1', 'WP_001807853.1', 'WP_001245798.1', 'WP_001659797.1', 'YP_499819.1', 'WP_025174518.1', 'WP_080724647.1', 'WP_076050687.1', 'WP_115283839.1', 'WP_061047266.1', 'WP_031786967.1', 'WP_037543723.1', 'WP_078064917.1', 'WP_098905475.1', 'WP_054190250.1', 'WP_002468147.1', 'WP_001245801.1', 'WP_047549378.1', 'WP_001814546.1', 'WP_001245802.1', 'WP_002463911.1', 'WP_021285829.1', 'WP_059290447.1', 'WP_042355160.1', 'WP_048520617.1', 'WP_054190165.1', 'WP_001071312.1', 'WP_001245803.1', 'WP_096598779.1', 'WP_031786970.1', 'WP_081479397.1', 'WP_095117300.1', 'WP_014614194.1']	['AcrIIA13', 'AcrIIA14', 'AcrIIA15']	['GCF_000009005.1_ASM900v1', 'GCF_000009585.1_ASM958v1', 'GCF_000009645.1_ASM964v1', 'GCF_000009665.1_ASM966v1', 'GCF_000010445.1_ASM1044v1', 'GCF_000010465.1_ASM1046v1', 'GCF_000011265.1_ASM1126v1', 'GCF_000011505.1_ASM1150v1', 'GCF_000011525.1_ASM1152v1', 'GCF_000012045.1_ASM1204v1', 'GCF_000013425.1_ASM1342v1', 'GCF_000013465.1_ASM1346v1', 'GCF_000016805.1_ASM1680v1', 'GCF_000017085.1_ASM1708v1', 'GCF_000017125.1_ASM1712v1', 'GCF_000024585.1_ASM2458v1', 'GCF_000025145.1_ASM2514v1', 'GCF_000027045.1_ASM2704v1', 'GCF_000144955.1_ASM14495v1', 'GCF_000145595.1_ASM14559v1', 'GCF_000159535.2_ASM15953v2', 'GCF_000160335.2_ASM16033v2', 'GCF_000189455.2_ASM18945v3', 'GCF_000189495.1_ASM18949v1', 'GCF_000204665.1_ASM20466v1', 'GCF_000210315.1_ASM21031v1', 'GCF_000236925.1_ASM23692v1', 'GCF_000237125.1_ASM23712v1', 'GCF_000237265.1_ASM23726v1', 'GCF_000239235.1_ASM23923v1', 'GCF_000245495.1_ASM24549v1', 'GCF_000253135.1_ASM25313v1', 'GCF_000284535.1_ASM28453v1', 'GCF_000296595.1_ASM29659v1', 'GCF_000412775.1_ASM41277v1', 'GCF_000418345.1_ASM41834v1', 'GCF_000452385.2_ASM45238v2', 'GCF_000462955.1_ASM46295v1', 'GCF_000463055.1_ASM46305v1', 'GCF_000470845.1_ASM47084v1', 'GCF_000470865.1_ASM47086v1', 'GCF_000485885.1_ASM48588v1', 'GCF_000568455.1_ASM56845v1', 'GCF_000597965.1_ASM59796v1', 'GCF_000626615.2_ASM62661v3', 'GCF_000695215.1_ASM69521v1', 'GCF_000695875.1_ASM69587v1', 'GCF_000706685.1_ASM70668v1', 'GCF_000709475.1_ASM70947v1', 'GCF_000737615.1_ASM73761v1', 'GCF_000746505.1_ASM74650v1', 'GCF_000751035.1_PM221', 'GCF_000756205.1_ASM75620v1', 'GCF_000769575.1_ASM76957v1', 'GCF_000772025.1_ASM77202v1', 'GCF_000815045.1_ASM81504v1', 'GCF_000815085.1_ASM81508v1', 'GCF_000815125.1_ASM81512v1', 'GCF_000815165.1_ASM81516v1', 'GCF_000815205.1_ASM81520v1', 'GCF_000815245.1_ASM81524v1', 'GCF_000828035.1_ASM82803v1', 'GCF_000908535.1_ViralProj206472', 'GCF_000953255.1_Staphylococcus_aureus_Sa_ILRI_217', 'GCF_000969225.1_ASM96922v1', 'GCF_001018645.2_ASM101864v2', 'GCF_001018655.2_ASM101865v2', 'GCF_001018685.2_ASM101868v2', 'GCF_001018725.2_ASM101872v2', 'GCF_001018735.2_ASM101873v2', 'GCF_001018775.2_ASM101877v2', 'GCF_001018805.1_ASM101880v2', 'GCF_001018835.2_ASM101883v2', 'GCF_001018845.2_ASM101884v2', 'GCF_001018915.2_ASM101891v2', 'GCF_001018975.2_ASM101897v2', 'GCF_001019125.2_ASM101912v2', 'GCF_001019205.2_ASM101920v2', 'GCF_001019255.2_ASM101925v2', 'GCF_001019305.2_ASM101930v2', 'GCF_001019395.2_ASM101939v2', 'GCF_001019415.2_ASM101941v2', 'GCF_001019435.2_ASM101943v2', 'GCF_001019485.2_ASM101948v2', 'GCF_001019495.2_ASM101949v2', 'GCF_001019535.2_ASM101953v2', 'GCF_001019575.2_ASM101957v2', 'GCF_001021875.1_ASM102187v1', 'GCF_001021895.1_ASM102189v1', 'GCF_001027045.1_ASM102704v1', 'GCF_001027105.1_ASM102710v1', 'GCF_001045795.2_ASM104579v2', 'GCF_001045995.2_ASM104599v2', 'GCF_001046095.2_ASM104609v2', 'GCF_001183705.3_ASM118370v3', 'GCF_001183725.2_ASM118372v2', 'GCF_001278745.1_ASM127874v1', 'GCF_001281145.1_ASM128114v1', 'GCF_001296985.1_ASM129698v1', 'GCF_001298325.2_ASM129832v2', 'GCF_001307235.1_ASM130723v1', 'GCF_001444345.1_ASM144434v1', 'GCF_001456215.1_ASM145621v1', 'GCF_001457495.1_NCTC13435', 'GCF_001465635.1_ASM146563v1', 'GCF_001465675.1_ASM146567v1', 'GCF_001465755.1_ASM146575v1', 'GCF_001515665.1_ASM151566v1', 'GCF_001515685.1_ASM151568v1', 'GCF_001515705.1_ASM151570v1', 'GCF_001515745.1_ASM151574v1', 'GCF_001515765.1_ASM151576v1', 'GCF_001548295.1_ASM154829v1', 'GCF_001548415.1_ASM154841v1', 'GCF_001549655.1_ASM154965v1', 'GCF_001549675.1_ASM154967v1', 'GCF_001558795.2_ASM155879v2', 'GCF_001580495.1_ASM158049v1', 'GCF_001580515.1_ASM158051v1', 'GCF_001587175.1_ASM158717v1', 'GCF_001594205.1_ASM159420v1', 'GCF_001611325.1_ASM161132v1', 'GCF_001611345.1_ASM161134v1', 'GCF_001611365.1_ASM161136v1', 'GCF_001611385.1_ASM161138v1', 'GCF_001611405.1_ASM161140v1', 'GCF_001611425.1_ASM161142v1', 'GCF_001618305.1_ASM161830v1', 'GCF_001640885.1_ASM164088v1', 'GCF_001640905.1_ASM164090v1', 'GCF_001640925.1_ASM164092v1', 'GCF_001641025.1_ASM164102v1', 'GCF_001656045.1_ASM165604v1', 'GCF_001656075.1_ASM165607v1', 'GCF_001682435.2_ASM168243v2', 'GCF_001685665.2_ASM168566v2', 'GCF_001701005.1_ASM170100v1', 'GCF_001717645.1_ASM171764v3', 'GCF_001717665.1_ASM171766v2', 'GCF_001717685.1_ASM171768v3', 'GCF_001717705.1_ASM171770v2', 'GCF_001717725.1_ASM171772v2', 'GCF_001717975.2_ASM171797v3', 'GCF_001725965.1_ASM172596v1', 'GCF_001735655.2_ASM173565v2', 'GCF_001879545.1_ASM187954v1', 'GCF_001880265.1_ASM188026v1', 'GCF_001887075.1_ASM188707v1', 'GCF_001900185.1_ASM190018v1', 'GCF_001956755.1_ASM195675v1', 'GCF_001956815.1_ASM195681v1', 'GCF_001975005.1_ASM197500v1', 'GCF_001975045.1_ASM197504v1', 'GCF_001986135.1_ASM198613v1', 'GCF_002000565.1_ASM200056v1', 'GCF_002000585.1_ASM200058v1', 'GCF_002000605.1_ASM200060v1', 'GCF_002000625.1_ASM200062v1', 'GCF_002000645.1_ASM200064v1', 'GCF_002000665.1_ASM200066v1', 'GCF_002000685.1_ASM200068v1', 'GCF_002000705.1_ASM200070v1', 'GCF_002000725.1_ASM200072v1', 'GCF_002000745.1_ASM200074v1', 'GCF_002000765.1_ASM200076v1', 'GCF_002000785.1_ASM200078v1', 'GCF_002000805.1_ASM200080v1', 'GCF_002000825.1_ASM200082v1', 'GCF_002000845.1_ASM200084v1', 'GCF_002000865.1_ASM200086v1', 'GCF_002025125.1_ASM202512v1', 'GCF_002025145.1_ASM202514v1', 'GCF_002078255.1_ASM207825v1', 'GCF_002085525.1_ASM208552v1', 'GCF_002088995.1_ASM208899v1', 'GCF_002089035.2_ASM208903v2', 'GCF_002089055.1_ASM208905v1', 'GCF_002089075.2_ASM208907v2', 'GCF_002089095.2_ASM208909v2', 'GCF_002089115.2_ASM208911v2', 'GCF_002097595.2_ASM209759v2', 'GCF_002101335.1_ASM210133v1', 'GCF_002140115.1_ASM214011v1', 'GCF_002202075.1_ASM220207v1', 'GCF_002202095.1_ASM220209v1', 'GCF_002204555.1_ASM220455v1', 'GCF_002204575.1_ASM220457v1', 'GCF_002208805.2_ASM220880v2', 'GCF_002209325.1_ASM220932v1', 'GCF_002214665.1_ASM221466v1', 'GCF_002310395.1_ASM231039v1', 'GCF_002310435.1_ASM231043v1', 'GCF_002355355.1_ASM235535v1', 'GCF_002356675.1_ASM235667v1', 'GCF_002386245.1_ASM238624v1', 'GCF_002442975.1_ASM244297v1', 'GCF_002591175.1_ASM259117v1', 'GCF_002633765.1_ASM263376v1', 'GCF_002633785.1_ASM263378v1', 'GCF_002633805.1_ASM263380v1', 'GCF_002633825.1_ASM263382v1', 'GCF_002633845.1_ASM263384v1', 'GCF_002633865.1_ASM263386v1', 'GCF_002786465.1_ASM278646v1', 'GCF_002786535.1_ASM278653v1', 'GCF_002795285.1_ASM279528v1', 'GCF_002803885.1_ASM280388v1', 'GCF_002812345.2_ASM281234v2', 'GCF_002850395.1_ASM285039v1', 'GCF_002850415.1_ASM285041v1', 'GCF_002895385.1_ASM289538v1', 'GCF_002952015.1_ASM295201v1', 'GCF_003006055.1_ASM300605v1', 'GCF_003006075.1_ASM300607v1', 'GCF_003010875.1_ASM301087v1', 'GCF_003012915.1_ASM301291v1', 'GCF_003019275.1_ASM301927v1', 'GCF_003029645.1_ASM302964v1', 'GCF_003030065.1_ASM303006v1', 'GCF_003030085.1_ASM303008v1', 'GCF_003030225.1_ASM303022v1', 'GCF_003031425.1_ASM303142v1', 'GCF_003031485.1_ASM303148v1', 'GCF_003073395.1_ASM307339v1', 'GCF_003073415.1_ASM307341v1', 'GCF_003073435.1_ASM307343v1', 'GCF_003073635.1_ASM307363v1', 'GCF_003073655.1_ASM307365v1', 'GCF_003073715.1_ASM307371v1', 'GCF_003073755.1_ASM307375v1', 'GCF_003073775.1_ASM307377v1', 'GCF_003076375.1_ASM307637v1', 'GCF_003096155.1_ASM309615v1', 'GCF_003111725.1_ASM311172v1', 'GCF_003111745.1_ASM311174v1', 'GCF_003184985.1_ASM318498v1', 'GCF_003185005.1_ASM318500v1', 'GCF_003186105.1_ASM318610v1', 'GCF_003186125.1_ASM318612v1', 'GCF_003193665.1_ASM319366v1', 'GCF_003193685.1_ASM319368v1', 'GCF_003193705.1_ASM319370v1', 'GCF_003193725.1_ASM319372v1', 'GCF_003193745.1_ASM319374v1', 'GCF_003193765.1_ASM319376v1', 'GCF_003193785.1_ASM319378v1', 'GCF_003193885.1_ASM319388v1', 'GCF_003193965.1_ASM319396v1', 'GCF_003194005.1_ASM319400v1', 'GCF_003194025.1_ASM319402v1', 'GCF_003194405.1_ASM319440v1', 'GCF_003203595.1_ASM320359v1', 'GCF_003203615.1_ASM320361v1', 'GCF_003203635.1_ASM320363v1', 'GCF_003203655.1_ASM320365v1', 'GCF_003203675.1_ASM320367v1', 'GCF_003264775.1_ASM326477v1', 'GCF_003264815.1_ASM326481v1', 'GCF_003288395.1_ASM328839v1', 'GCF_003330905.1_ASM333090v1', 'GCF_003342735.1_ASM334273v1', 'GCF_003342775.1_ASM334277v1', 'GCF_003347055.1_ASM334705v1', 'GCF_003351925.1_ASM335192v1', 'GCF_003354545.1_ASM335454v1', 'GCF_003354605.1_ASM335460v1', 'GCF_003354625.1_ASM335462v1', 'GCF_003354645.1_ASM335464v1', 'GCF_003354665.1_ASM335466v1', 'GCF_003354685.1_ASM335468v1', 'GCF_003354725.1_ASM335472v1', 'GCF_003354745.1_ASM335474v1', 'GCF_003354785.1_ASM335478v1', 'GCF_003354805.1_ASM335480v1', 'GCF_003354865.1_ASM335486v1', 'GCF_003354885.1_ASM335488v1', 'GCF_003354905.1_ASM335490v1', 'GCF_003354925.1_ASM335492v1', 'GCF_003354945.1_ASM335494v1', 'GCF_003354965.1_ASM335496v1', 'GCF_003394105.1_ASM339410v1', 'GCF_003425545.1_ASM342554v1', 'GCF_003425835.1_ASM342583v1', 'GCF_003425885.1_ASM342588v1', 'GCF_003425915.1_ASM342591v1', 'GCF_003426145.1_ASM342614v1', 'GCF_003431365.1_ASM343136v1', 'GCF_003432345.1_ASM343234v1', 'GCF_003432365.1_ASM343236v1', 'GCF_003490125.1_ASM349012v1', 'GCF_003573835.1_ASM357383v1', 'GCF_003573855.1_ASM357385v1', 'GCF_003595345.1_ASM359534v1', 'GCF_003595365.1_ASM359536v1', 'GCF_003595385.1_ASM359538v1', 'GCF_003595405.1_ASM359540v1', 'GCF_003595425.1_ASM359542v1', 'GCF_003595445.1_ASM359544v1', 'GCF_003595465.1_ASM359546v1', 'GCF_003595485.1_ASM359548v1', 'GCF_003595505.1_ASM359550v1', 'GCF_003609895.1_ASM360989v1', 'GCF_003609915.1_ASM360991v1', 'GCF_003627735.1_ASM362773v1', 'GCF_003627835.1_ASM362783v1', 'GCF_003827915.1_ASM382791v1', 'GCF_003855575.1_ASM385557v1', 'GCF_003944865.1_ASM394486v1', 'GCF_003945405.1_ASM394540v1', 'GCF_003945425.1_ASM394542v1', 'GCF_003952625.1_ASM395262v1', 'GCF_003955945.1_ASM395594v1', 'GCF_003956005.1_ASM395600v1', 'GCF_003957315.1_ASM395731v1', 'GCF_003967115.1_ASM396711v1', 'GCF_003991015.1_ASM399101v1', 'GCF_004001305.1_ASM400130v1', 'GCF_004026165.1_ASM402616v1', 'GCF_004026185.1_ASM402618v1', 'GCF_004118995.1_ASM411899v1', 'GCF_004136235.1_ASM413623v1', 'GCF_004136255.1_ASM413625v1', 'GCF_004136655.1_ASM413665v1', 'GCF_004153365.1_ASM415336v1', 'GCF_004193875.1_ASM419387v1', 'GCF_004193895.1_ASM419389v1', 'GCF_004208595.1_ASM420859v1', 'GCF_004421085.1_ASM442108v1', 'GCF_004614295.1_ASM461429v1', 'GCF_004614315.1_ASM461431v1', 'GCF_004771515.1_ASM477151v1', 'GCF_004771975.1_ASM477197v1', 'GCF_004772055.1_ASM477205v1', 'GCF_004772175.1_ASM477217v1', 'GCF_004772215.1_ASM477221v1', 'GCF_004785995.1_ASM478599v1', 'GCF_004797195.1_ASM479719v1', 'GCF_005705635.1_ASM570563v1', 'GCF_005705815.1_ASM570581v1', 'GCF_005706035.1_ASM570603v1', 'GCF_005706435.1_ASM570643v1', 'GCF_005706855.1_ASM570685v1', 'GCF_005707015.1_ASM570701v1', 'GCF_005707215.1_ASM570721v1', 'GCF_005707335.1_ASM570733v1', 'GCF_005885975.1_ASM588597v1', 'GCF_005889995.1_ASM588999v1', 'GCF_005890015.1_ASM589001v1', 'GCF_005890035.1_ASM589003v1', 'GCF_005931015.1_ASM593101v1', 'GCF_005931035.1_ASM593103v1', 'GCF_005931055.1_ASM593105v1', 'GCF_005954685.1_ASM595468v1', 'GCF_006088835.1_ASM608883v1', 'GCF_006094915.1_ASM609491v1', 'GCF_006364675.1_ASM636467v1', 'GCF_006364775.1_ASM636477v1', 'GCF_900004855.1_BB155', 'GCF_900017775.1_NZAK3', 'GCF_900092595.1_Sa_Newman_UoM', 'GCF_900096745.1_AUS0325', 'GCF_900129335.1_PP_HGAG_QV30_2SC_T4', 'GCF_900155335.1_NZ15MR0322', 'GCF_900187005.1_50569_B01', 'GCF_900187055.1_50377_D01', 'GCF_900324205.1_1_1439', 'GCF_900324215.1_3_LA_115', 'GCF_900324225.1_7_4623', 'GCF_900324235.1_5_3949', 'GCF_900324245.1_8_LA_272', 'GCF_900324255.1_2_LA_86', 'GCF_900324265.1_9_LA_281', 'GCF_900324275.1_6_LA_232', 'GCF_900324285.1_4_LA_208', 'GCF_900324295.1_16_LA_309', 'GCF_900324305.1_13_LA_301', 'GCF_900324315.1_12_LA_293', 'GCF_900324325.1_14_5418', 'GCF_900324335.1_15_LA_305', 'GCF_900324345.1_17_LA_343', 'GCF_900324355.1_10_5235', 'GCF_900324365.1_19_LA_388', 'GCF_900324385.1_20_LA_415', 'GCF_900324405.1_21_LA_436', 'GCF_900324415.1_22_LA_562', 'GCF_900474525.1_40677_F01', 'GCF_900474535.1_40853_C01', 'GCF_900474555.1_40657_E01', 'GCF_900474565.1_41315_B01', 'GCF_900474575.1_40415_F02', 'GCF_900474665.1_41236_D02', 'GCF_900474675.1_40961_F01', 'GCF_900474695.1_41004_B01', 'GCF_900474715.1_41004_D01', 'GCF_900474725.1_40677_A01', 'GCF_900474735.1_40871_F01', 'GCF_900474755.1_41236_E02', 'GCF_900475015.1_41975_E01', 'GCF_900475055.1_42197_E02', 'GCF_900475245.1_43024_E01', 'GCF_900478245.1_35910_A02', 'GCF_900607245.1_JKD6009', 'GCF_900607255.1_BPH2019', 'GCF_900607265.1_BPH2003', 'GCF_900607275.1_BPH2070', 'GCF_900607285.1_BPH3244', 'GCF_900607295.1_BPH2869', 'GCF_900607305.1_BPH2056', 'GCF_900620215.1_BPH2760', 'GCF_900620225.1_BPH2819', 'GCF_900620235.1_BPH2900', 'GCF_900620245.1_BPH2947', 'GCF_900620255.1_BPH2986', 'GCF_900635095.1_33763_A01', 'GCF_900635245.1_40415_C02', 'GCF_900635265.1_40574_H02', 'GCF_900635285.1_40677_B02', 'GCF_900635305.1_40961_G01', 'GCF_900635315.1_41255_H01', 'GCF_900635335.1_41556_G01', 'GCF_900635505.1_3012STDY6191362', 'GCF_900635905.1_35910_F01', 'GCF_900636325.1_40415_H02', 'GCF_900636335.1_40798_F01', 'GCF_900636685.1_43874_A01', 'GCF_900636695.1_43874_B01', 'GCF_900637155.1_49386_H02']	919	0.998911860718172	0.0	0.001088139281828074	['DNA-binding protein', 'XRE family transcriptional regulator', 'hypothetical protein', 'type I glutamate--ammonia ligase']	9.028877598676381	['firmicutes', 'viruses']	['Staphylococcus', 'Streptococcus']	62.837867247007615	0.0
WP_001574384.1	[]	['WP_001574384.1']	['AcrIIA15']	['GCF_003944865.1_ASM394486v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.77886962890625	['firmicutes']	['Staphylococcus']	88.0	0.0
WP_080706965.1	[]	['WP_005783103.1', 'WP_007567577.1', 'YP_097386.1', 'WP_009037599.1', 'WP_080706965.1']	['AcrIIA9']	['GCF_000009925.1_ASM992v1', 'GCF_000190575.1_ASM19057v1', 'GCF_000512915.1_ASM51291v1', 'GCF_000710365.2_ASM71036v3', 'GCF_000724665.2_ASM72466v3', 'GCF_000724795.2_ASM72479v2', 'GCF_000724805.2_ASM72480v2', 'GCF_000756505.1_ASM75650v1', 'GCF_001640865.1_ASM164086v1', 'GCF_001688725.2_ASM168872v2', 'GCF_001688845.2_ASM168884v2', 'GCF_002257605.1_ASM225760v1', 'GCF_002763535.1_ASM276353v1', 'GCF_006149185.1_ASM614918v1', 'GCF_006542745.1_6CPBBH3', 'GCF_006546965.1_ASM654696v1', 'GCF_006739545.1_ASM673954v1', 'GCF_007012325.1_ASM701232v1', 'GCF_900683745.1_Paraprevotella_xylaniphila_82A6']	20	1.0	0.0	0.0	['', 'hypothetical protein']	10.552899169921876	['CFB group bacteria']	['Alistipes', 'Bacteroides', 'Barnesiella', 'Muribaculum', 'Ornithobacterium', 'Parabacteroides', 'Paraprevotella', 'Prevotella']	71.9	0.0
WP_005832603.1	[]	['WP_005832603.1']	['AcrIIA9']	['GCF_000186225.1_ASM18622v1']	1	1.0	0.0	0.0	['DNA-binding protein']	8.00823974609375	['CFB group bacteria']	['Bacteroides']	65.0	0.0
WP_013760819.1	[]	['WP_018911104.1', 'WP_099984682.1', 'WP_082224176.1', 'WP_004374602.1', 'WP_088439839.1', 'WP_006256422.1', 'WP_004338373.1', 'WP_004346323.1', 'WP_100014981.1', 'WP_013265685.1', 'WP_018919995.1', 'WP_061868403.1', 'WP_112199736.1', 'WP_060544533.1', 'WP_045167327.1', 'WP_112200281.1', 'WP_013760819.1', 'WP_040557335.1', 'WP_084704744.1', 'WP_013265057.1', 'WP_099892478.1', 'WP_096408552.1', 'WP_077491802.1', 'WP_020967882.1', 'WP_007367139.1', 'WP_027952916.1', 'WP_060544530.1', 'WP_006948377.1', 'WP_100019943.1', 'WP_060544335.1', 'WP_096405042.1', 'WP_009347099.1']	['AcrIIA9']	['GCF_000144405.1_ASM14440v1', 'GCF_000163055.2_ASM16305v2', 'GCF_000193395.1_ASM19339v1', 'GCF_000212375.1_ASM21237v1', 'GCF_001262015.1_ASM126201v1', 'GCF_001444445.1_ASM144444v1', 'GCF_001953955.1_ASM195395v1', 'GCF_002208725.2_ASM220872v2', 'GCF_002355195.1_ASM235519v1', 'GCF_002754095.1_ASM275409v1', 'GCF_002763535.1_ASM276353v1', 'GCF_002763575.1_ASM276357v1', 'GCF_002763715.1_ASM276371v1', 'GCF_002763745.1_ASM276374v1', 'GCF_002763785.1_ASM276378v1', 'GCF_002763845.1_ASM276384v1', 'GCF_002763975.1_ASM276397v1', 'GCF_002998435.1_ASM299843v1', 'GCF_003265025.1_ASM326502v1', 'GCF_003515045.1_ASM351504v1', 'GCF_900637655.1_52295_B01']	39	0.9743589743589743	0.02564102564102564	0.0	['hypothetical protein']	9.313966408754007	['CFB group bacteria']	['Bacteroides', 'Porphyromonas', 'Prevotella']	145.92307692307693	0.0
WP_100019905.1	['AcrIIA9']	['WP_082627485.1', 'WP_082627468.1', 'WP_100019905.1', 'WP_100019926.1', 'WP_036860694.1', 'WP_076123444.1', 'WP_100019944.1']	['AcrIIA9']	['GCF_001444445.1_ASM144444v1', 'GCF_001953955.1_ASM195395v1', 'GCF_002763745.1_ASM276374v1']	7	1.0	0.0	0.0	['hypothetical protein']	5.284659249441964	['CFB group bacteria']	['Prevotella']	73.0	0.0
WP_011202885.1	[]	['YP_099754.1', 'WP_032544071.1', 'WP_011202885.1']	['AcrIIA9']	['GCF_000009925.1_ASM992v1', 'GCF_000210835.1_ASM21083v1', 'GCF_000710375.2_ASM71037v3', 'GCF_000724815.2_ASM72481v2']	4	1.0	0.0	0.0	['hypothetical protein']	5.5771484375	['CFB group bacteria']	['Bacteroides']	117.75	0.0
WP_068961977.1	[]	['WP_068961977.1']	['AcrIIA9']	['GCF_001688845.2_ASM168884v2']	1	1.0	0.0	0.0	['hypothetical protein']	9.26556396484375	['CFB group bacteria']	['Muribaculum']	170.0	0.0
WP_060550601.1	[]	['WP_060550601.1']	['AcrIIA9']	['GCF_001318345.1_ASM131834v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.32904052734375	['CFB group bacteria']	['Bacteroides']	172.0	0.0
WP_015728828.1	[]	['WP_015728828.1', 'WP_001829490.1', 'WP_126511051.1']	['AcrIIA14', 'AcrIIA15']	['GCF_000751035.1_PM221', 'GCF_900004855.1_BB155', 'GCF_900636355.1_40961_D01']	3	1.0	0.0	0.0	['XRE family transcriptional regulator', 'phage head morphogenesis protein']	9.02142333984375	['firmicutes']	['Staphylococcus']	451.3333333333333	0.0
WP_002463910.1	[]	['WP_002463910.1']	['AcrIIA14']	['GCF_900187055.1_50377_D01']	1	1.0	0.0	0.0	['hypothetical protein']	10.38726806640625	['firmicutes']	['Staphylococcus']	63.0	0.0
